episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,custom_metrics/sdae_loss,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,6258688,False,137,191,81132cc666544a36a41fe927efbc5010,2021-01-20_08-44-38,1611150278,57.503201484680176,8159.932978153229,58205,dewe-System-Product-Name,192.168.1.2,708.1239454746246,0,11,14edc_00000,65094364.0,[],[],10892.571,3008.289,50477.755,649.157,2.914,6258688,6258688,20.326829268292684,61.199999999999996,0.0,0.0001953125,5e-05,0.0010679633414838463,-0.0005912620254093781,1.6590521766338497,0.00016281754,0.0008789690673438599,0.17707019858062267,0.0
nan,nan,nan,nan,0,8,6291456,False,137,192,81132cc666544a36a41fe927efbc5010,2021-01-20_08-45-36,1611150336,58.57832217216492,8218.511300325394,58205,dewe-System-Product-Name,192.168.1.2,766.7022676467896,0,12,14edc_00000,954683904.0,[],[],11335.316,2890.788,49660.498,659.84,2.873,6291456,6291456,20.902409638554218,61.199999999999996,0.0,9.765625e-05,5e-05,0.0009677968482719734,-0.0005350624560378492,1.5027463620062917,-0.002527345,0.00110524727642769,0.21507219411432743,0.0
nan,nan,nan,nan,0,8,6324224,False,137,193,81132cc666544a36a41fe927efbc5010,2021-01-20_08-46-37,1611150397,60.291001081466675,8278.80230140686,58205,dewe-System-Product-Name,192.168.1.2,826.9932687282562,0,13,14edc_00000,143810224.0,[],[],11788.248,2779.718,48817.436,671.236,2.954,6324224,6324224,21.338372093023256,61.19999999999999,0.0,4.8828125e-05,5e-05,0.0005676505097653717,-0.0005879781674593687,1.1555644327308983,0.00025501288,0.0013885462321923114,0.19913879223167896,0.0
nan,nan,nan,nan,0,8,6356992,False,137,194,81132cc666544a36a41fe927efbc5010,2021-01-20_08-47-37,1611150457,59.80079674720764,8338.603098154068,58205,dewe-System-Product-Name,192.168.1.2,886.7940654754639,0,14,14edc_00000,113143112.0,[],[],12260.362,2672.678,47969.116,683.106,2.995,6356992,6356992,20.974117647058826,61.19999999999999,0.0,2.44140625e-05,5e-05,0.0010276305256411433,-0.00035190029302611947,1.3794983921106905,-0.0017255526,0.0015034557909530122,0.15490163303911686,0.0
nan,nan,nan,nan,0,8,6389760,False,137,195,81132cc666544a36a41fe927efbc5010,2021-01-20_08-48-36,1611150516,59.872679710388184,8398.475777864456,58205,dewe-System-Product-Name,192.168.1.2,946.666745185852,0,15,14edc_00000,4243317.5,[],[],12676.219,2584.998,47146.514,695.025,2.978,6389760,6389760,21.132941176470588,61.19999999999999,0.0,1.220703125e-05,5e-05,0.0011478778906166553,-0.00015448604244738817,1.3023638643790036,-0.0014056358,0.00030318797962536337,0.16888178046792746,0.0
nan,nan,nan,nan,0,8,6422528,False,137,196,81132cc666544a36a41fe927efbc5010,2021-01-20_08-49-37,1611150577,60.21701622009277,8458.692794084549,58205,dewe-System-Product-Name,192.168.1.2,1006.8837614059448,0,16,14edc_00000,82347136.0,[],[],13075.88,2505.988,46383.19,706.463,2.965,6422528,6422528,21.26279069767442,61.19999999999999,0.0,6.103515625e-06,5e-05,0.0011314129806123674,-0.0003289244486950338,1.4603411136195064,-0.001706345,0.0007905099537310889,0.200667476747185,0.0
nan,nan,nan,nan,0,8,6455296,False,137,197,81132cc666544a36a41fe927efbc5010,2021-01-20_08-50-37,1611150637,60.64349961280823,8519.336293697357,58205,dewe-System-Product-Name,192.168.1.2,1067.527261018753,0,17,14edc_00000,29997610.0,[],[],13470.893,2432.504,45583.239,718.861,2.928,6455296,6455296,21.561627906976746,61.19999999999999,0.0,3.0517578125e-06,5e-05,0.0011972144129686058,-0.0001330311642959714,1.330248013138771,-0.0010210443,0.0004927489253532258,0.1809544200077653,0.0
nan,nan,nan,nan,0,8,6488064,False,137,198,81132cc666544a36a41fe927efbc5010,2021-01-20_08-51-39,1611150699,61.24998688697815,8580.586280584335,58205,dewe-System-Product-Name,192.168.1.2,1128.7772479057312,0,18,14edc_00000,24559478.0,[],[],13977.35,2344.364,45343.82,722.656,2.915,6488064,6488064,21.58636363636364,61.2,0.0,1.52587890625e-06,5e-05,0.0008680690662004054,-0.00047647301107645035,1.3445449876599014,-0.001389375,0.0009547269910399336,0.15400501061230898,0.0
nan,nan,nan,nan,0,8,6520832,False,137,199,81132cc666544a36a41fe927efbc5010,2021-01-20_08-52-41,1611150761,62.17642831802368,8642.762708902359,58205,dewe-System-Product-Name,192.168.1.2,1190.9536762237549,0,19,14edc_00000,1026516992.0,[],[],14394.604,2276.409,45256.425,724.052,2.952,6520832,6520832,21.792045454545452,61.2,0.0,7.62939453125e-07,5e-05,0.0023222126183100045,-0.00042979553109034896,2.752003430388868,-0.0019929912,0.001159421561169438,0.1246252958662808,0.0
1.9384000000001294,1.9384000000001294,1.9384000000001294,10064.0,1,8,6553600,False,138,200,81132cc666544a36a41fe927efbc5010,2021-01-20_08-53-43,1611150823,62.13625168800354,8704.898960590363,58205,dewe-System-Product-Name,192.168.1.2,1253.0899279117584,0,20,14edc_00000,250338704.0,[1.9384000000001294],[10064],14955.257,2191.069,45283.206,723.624,2.84,6553600,6553600,21.920454545454547,61.2,0.0,3.814697265625e-07,5e-05,0.0008071218762779608,-0.00042973257950507104,1.23685298464261,-0.0017338488,0.0005167328145034844,0.14758705720305443,0.0
