episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,custom_metrics/sdae_loss,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,3840,False,0,1,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-47-00,1611197220,18.047862768173218,18.047862768173218,9378,dewe-System-Product-Name,192.168.1.2,18.047862768173218,0,1,44498_00000,16310257664.0,[],[],1293.59,2968.483,16745.526,229.315,3.791,3840,3840,11.626923076923077,71.5,0.0,0.2,5e-05,0.05766827465049573,0.03774360177339986,23.24010308086872,-0.0017316081,0.0995071274228394,1.731993194669485,0.0
nan,nan,nan,nan,0,8,7680,False,0,2,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-47-18,1611197238,17.723484754562378,35.771347522735596,9378,dewe-System-Product-Name,192.168.1.2,35.771347522735596,0,2,44498_00000,72654368.0,[],[],1283.678,2991.404,16593.478,231.416,3.499,7680,7680,9.753846153846153,71.5,0.0,0.30000000000000004,5e-05,0.07693349191686139,0.050325926233199425,9.37323163729161,-0.044225495,0.08866066148038954,1.727981485426426,0.0
nan,nan,nan,nan,0,8,11520,False,0,3,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-47-36,1611197256,18.076340198516846,53.84768772125244,9378,dewe-System-Product-Name,192.168.1.2,53.84768772125244,0,3,44498_00000,8753835008.0,[],[],1319.049,2911.187,16621.74,231.023,3.564,11520,11520,10.148,71.5,0.0,0.45000000000000007,5e-05,0.04260602092836052,0.012054480295773828,16.794686912558973,-0.037196487,0.06785502011189237,1.6612815372645855,0.0
nan,nan,nan,nan,0,8,15360,False,0,4,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-47-55,1611197275,18.19210147857666,72.0397891998291,9378,dewe-System-Product-Name,192.168.1.2,72.0397891998291,0,4,44498_00000,712886592.0,[],[],1330.645,2885.819,16670.857,230.342,3.476,15360,15360,10.426923076923076,71.5,0.0,0.675,5e-05,0.061664291613851674,0.0209718812295705,10.724182140082121,-0.057054855,0.06026915635447949,1.7117774412035942,0.0
nan,nan,nan,nan,0,8,19200,False,0,5,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-48-13,1611197293,18.282150268554688,90.32193946838379,9378,dewe-System-Product-Name,192.168.1.2,90.32193946838379,0,5,44498_00000,154855456.0,[],[],1327.791,2892.022,16728.023,229.555,3.474,19200,19200,10.096153846153847,71.5,0.0,1.0125000000000002,5e-05,0.04865864879684523,0.008293869468616322,11.406630299054086,-0.030423248,0.03985518202534877,1.7088969387114048,0.0
nan,nan,nan,nan,0,8,23040,False,0,6,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-48-31,1611197311,18.448771953582764,108.77071142196655,9378,dewe-System-Product-Name,192.168.1.2,108.77071142196655,0,6,44498_00000,9719146496.0,[],[],1336.885,2872.348,16783.086,228.802,3.385,23040,23040,10.485185185185186,71.5,0.0,1.5187500000000003,5e-05,0.062301543810463045,0.004750096413772553,12.684908473864198,-0.05281227,0.03788560733664781,1.712125614285469,0.0
nan,nan,nan,nan,0,8,26880,False,0,7,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-48-50,1611197330,18.83498239517212,127.60569381713867,9378,dewe-System-Product-Name,192.168.1.2,127.60569381713867,0,7,44498_00000,524187360.0,[],[],1342.88,2859.526,16878.004,227.515,3.441,26880,26880,10.696296296296298,71.5,0.0,2.278125,5e-05,0.05762003402924165,0.0029161818674765527,12.033591925632209,-0.100381926,0.02400738393771462,1.7515359595417976,0.0
nan,nan,nan,nan,0,8,30720,False,0,8,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-49-08,1611197348,17.937152862548828,145.5428466796875,9378,dewe-System-Product-Name,192.168.1.2,145.5428466796875,0,8,44498_00000,171553616.0,[],[],1340.319,2864.99,16844.054,227.974,3.484,30720,30720,10.748000000000001,71.5,0.0,3.4171875000000003,5e-05,0.05186269405112398,0.00037923275158391334,9.263387682149187,-0.045934573,0.015063320330227725,1.7795389108359814,0.0
7.121044907976382,7.121044907976382,7.121044907976382,508.0,1,8,34560,False,1,9,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-49-26,1611197366,18.215677976608276,163.75852465629578,9378,dewe-System-Product-Name,192.168.1.2,163.75852465629578,0,9,44498_00000,626705472.0,[7.121044907976382],[508],1337.358,2871.333,16849.732,227.897,3.373,34560,34560,10.565384615384618,71.5,0.0,3.4171875000000003,5e-05,0.02853824821067974,0.001004105492029339,8.492689194623381,-0.033051692,0.008055058708123397,1.76287991553545,0.0
45.03969747350406,-3.358444419123253,14.340194771757039,547.5,3,8,38400,False,4,10,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-49-45,1611197385,18.803534269332886,182.56205892562866,9378,dewe-System-Product-Name,192.168.1.2,182.56205892562866,0,10,44498_00000,684511616.0,"[8.558481124670962, -3.358444419123253, 45.03969747350406, 7.121044907976382]","[545, 571, 566, 508]",1343.921,2857.311,16903.848,227.167,3.34,38400,38400,10.51111111111111,71.5,0.0,3.4171875000000003,5e-05,0.017361421196255833,-0.0026213821838609874,5.853049356490374,-0.030500537,0.005846021242177812,1.7607855387032032,0.0
47.04674304659029,-3.358444419123253,18.07594897767921,582.5714285714286,3,8,42240,False,7,11,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-50-03,1611197403,18.35109543800354,200.9131543636322,9378,dewe-System-Product-Name,192.168.1.2,200.9131543636322,0,11,44498_00000,371389312.0,"[10.702512679182664, 47.04674304659029, 11.421608030953374, 7.121044907976382, 8.558481124670962, -3.358444419123253, 45.03969747350406]","[607, 632, 649, 508, 545, 571, 566]",1347.452,2849.823,16930.655,226.808,3.259,42240,42240,10.638461538461538,71.5,0.0,3.4171875000000003,5e-05,0.012121939653297886,-0.003119534463621676,2.425561028532684,-0.011493644,0.004459528594452422,1.7488357909023762,0.0
47.04674304659029,-107.60369144884027,2.783184137537038,615.2,3,8,46080,False,10,12,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-50-22,1611197422,18.612989902496338,219.52614426612854,9378,dewe-System-Product-Name,192.168.1.2,219.52614426612854,0,12,44498_00000,486451680.0,"[4.534629003053394, 4.369260977402776, -107.60369144884027, 7.121044907976382, 8.558481124670962, -3.358444419123253, 45.03969747350406, 10.702512679182664, 47.04674304659029, 11.421608030953374]","[674, 717, 683, 508, 545, 571, 566, 607, 632, 649]",1370.593,2801.707,16996.453,225.929,3.232,46080,46080,10.418518518518518,71.5,0.0,1.7085937500000001,5e-05,0.015383585705421865,-0.00367046520113945,4.855657721636817,0.044212643,0.011149050587846432,1.76969700679183,0.0
47.04674304659029,-107.60369144884027,-0.7431727374306448,649.0,3,8,49920,False,13,13,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-50-41,1611197441,18.603280305862427,238.12942457199097,9378,dewe-System-Product-Name,192.168.1.2,238.12942457199097,0,13,44498_00000,561427456.0,"[25.25621131519552, -25.88836717468147, -36.86093110248282, 7.121044907976382, 8.558481124670962, -3.358444419123253, 45.03969747350406, 10.702512679182664, 47.04674304659029, 11.421608030953374, 4.534629003053394, 4.369260977402776, -107.60369144884027]","[766, 778, 741, 508, 545, 571, 566, 607, 632, 649, 674, 717, 683]",1371.839,2799.162,17047.783,225.249,3.228,49920,49920,10.776923076923076,71.5,0.0,1.7085937500000001,5e-05,0.008597937383456156,-0.0025118940975517035,4.484641567338258,0.013008058,0.006499699964479078,1.7823916636407375,0.0
50.259851436156936,-107.60369144884027,0.2635992627908781,681.8125,3,8,53760,False,16,14,547eae99e5824d73bde2afa44bd5de6b,2021-01-20_21-51-00,1611197460,18.88023591041565,257.0096604824066,9378,dewe-System-Product-Name,192.168.1.2,257.0096604824066,0,14,44498_00000,1107926912.0,"[50.259851436156936, -18.218280608599642, -18.16273703630486, 7.121044907976382, 8.558481124670962, -3.358444419123253, 45.03969747350406, 10.702512679182664, 47.04674304659029, 11.421608030953374, 4.534629003053394, 4.369260977402776, -107.60369144884027, 25.25621131519552, -25.88836717468147, -36.86093110248282]","[823, 840, 809, 508, 545, 571, 566, 607, 632, 649, 674, 717, 683, 766, 778, 741]",1379.17,2784.283,17109.24,224.44,3.27,53760,53760,10.77037037037037,71.5037037037037,0.0,1.7085937500000001,5e-05,0.0059347539354348555,-0.0014192694070516154,8.575680890236981,0.00264512,0.004299118703784188,1.8050605803728104,0.0
